id	audio_path	text_source	text_en
134	4635996793626103233.wav	"Hərflər fiziki baxımdan zədələnməmişdi, ""O"" hərfini kiçik ""e"" hərfinə çevirmək üçün dəyişiklik sülh və ürək işarələri ilə bəzədilmiş qara bir brezent vasitəsilə edilmişdi."	"The sign was not physically damaged; the modification was done using black tarpaulins decorated with signs of peace and heart to alter the ""O"" to read lowercase ""e""."
1304	17964442484658552464.wav	Min ildən çoxdur ki, Xristianlıq dini, dil və ənənələrindəki müxtəlifliklərə baxmayaraq Avropa ölkələrini bir-birinə bağlayıb.	For over a thousand years the Christian religion had bound European states together despite differences in language and customs. I
288	11371555652228254.wav	Heyvan Azadlığı və Heyvanlara Qarşı Qəddarlıqla Mübarizə üzrə Kral Cəmiyyətinin (RSPCA) baş müfəttişi Deyvid O'Şannesi ABC-yə müsahibəsində, bildirdi ki, ümumilikdə bütün Avstraliyadakı qəssabxanalara nəzarət və yoxlamalar tətbiq olunmalıdır.	RSPCA New South Wales chief inspector David O'Shannessy told the ABC that surveillance and inspections of abattoirs should be commonplace in Australia.
995	15258443021880380056.wav	Dəfn mərasimində iştirak etmək məqsədilə qəfil edilən səyahət xərclərinə cüzi endirimin nəzərdə tutulduğu dəfndə iştirak tariflərini yalnız bir neçə hava yolları şirkəti təklif edir.	Only a few airlines still offer bereavement fares, which slightly discount the cost of last-minute funeral travel.
653	1144494487730181859.wav	Bu sözün Qrenlandiyalı yerlilər tərəfindən istifadə edildiyini eşitsəniz də, xaricilər onu işlətməməlidir.	While you may hear the word used by Greenlandic Natives, its use should be avoided by foreigners.
799	5876140760336512149.wav	Bundan əlavə, sığorta sənədinizin və sığorta şirkətinizin əlaqə nömrəsinin nüsxələrini birlikdə səyahət etdiyiniz şəxsə, qohumlarınıza, yaxud da evdə sizə kömək etmək istəyən dostlarınıza da verin.	Also give policy/contact copies to traveling companions and relatives or friends back home willing to help.
239	6677170201484200870.wav	Bildiyimiz kimi, Titandan daha hərəkətli yalnız bir planet var, o da Yerdir, deyə Stofan əlavə etdi.	"As far as we know, there is only one planetary body that displays more dynamism than Titan, and its name is Earth,"" added Stofan."
613	353445299830805230.wav	Musiqi səslərin birgə emalı və miksi üçün adətən qarışıq kompüterlərdən istifadə edərək yazılır.	Music is often recorded using sophisticated computers to process and mix sounds together.
688	16789798050158346934.wav	Məzarda tapılan o möcüzəvi var-dövlət hazırda yoxdur, çünki onlar Qahirə şəhərindəki Misir Muzeyinə verildi.	The fabulous riches of the tomb are no longer in it, but have been removed to the Egyptian Museum in Cairo.
232	1182687475529753104.wav	Partlayışda yaralandıqdan sonra həbs edilən şəxs, bombanın partlamasında şübhəli hesab edilən adamdır.	The man suspected of detonating the bomb was detained, after sustaining injuries from the blast.
326	450584496840443954.wav	Milli Qasırğa Mərkəzinin alimləri belə təxmin edirlər ki, Danielle çərşənbə gününə qədər qasırğaya çevriləcək.	Scientists at the National Hurricane Center predict that Danielle will strengthen to a hurricane by Wednesday.
695	1703843415931641973.wav	İsrail dağlarında yerləşən bu qədim şəhər ecazkar minillik tarixə malikdir.	The ancient city in the Judean Hills has a fascinating history spanning thousands of years.
31	16637019167524696256.wav	ABŞ qüvvələrinin nəzarəti ələ almasından sonra məhbusun istismarının aşkar edilməsi ilə, həbsxana dillərə düşdü.	The jail became notorious after prisoner abuse was discovered there after US forces took over.
366	15478724408472995558.wav	Lampanın metal hissəsinin oturduğu yuvaya elektrik enerjisi axdığı üçün yuvanın içində qismən enerji qalmış ola bilər. Belə halda yuvanın içinə və ya lampanın metal hissəsinə toxunmaq təhlükəlidir, elektrik cərəyanın vurması halı baş verə bilər.	This is because electricity flowing into the socket where the metallic part of bulb sits can give you a severe electric shock if you touch the inside of the socket or the metal base of the bulb while it is still partly in the socket.
275	4541458365420595551.wav	Komen Fondunun təmsilçisi Lesli Aun bildirdi ki, fond, haqlarında hüquqi istintaq qərarı çıxarılmış qurumlara maliyyə və ianə yardımlarını qadağan edən yeni bir qanun qəbul edib.	Leslie Aun, a spokesperson for the Komen Foundation, said the organization adopted a new rule that does not allow grants or funding to be awarded to organizations that are under legal investigation.
1043	10935441487134760132.wav	Lakin Baş Nazir Con Hovard bildirdi ki, bu aktı qəbul etməkdə məqsəd 45 milyon Avstraliya dolları qarşılığında xəstəxana müəssisələrinin səviyyəsinin Tasmaniya hökuməti tərəfindən aşağı salınmasına imkan verməmək idi.	But Prime Minister John Howard has said the act was only to safeguard the facilities of the hospital from being downgraded by the Tasmanian government, in giving an extra AUD$45 million.
453	7248829670274314284.wav	İnteraktiv tərtibat forması tələb edir ki, siz media istehsalı haqqındakı düşüncələrinizi təkrar dəyərləndirə və qeyri-xətti düşüncə tərzini öyrənəsiniz.	Interactive design requires that you re-assess your assumptions about media production and learn to think in a non-linear ways.
335	15451284713999247558.wav	Bundan sonra səhnəyə mövləvilər çıxdı.	
596	1020861169755352884.wav	Canlı orqanizmlərin əsas quruluş və ən kiçik funksional vahidi hüceyrədir.	A cell is the smallest structural and functional unit of a living (things) organism.
428	7466838593038784030.wav	Türkiyənin Avropaya düşən hissəsi (Balkan yarımadasındakı şərqi Frakiya və ya Rumeliya əyaləti) ölkənin 3%-ni təşkil edir.	European Turkey (eastern Thrace or Rumelia in the Balkan peninsula) includes 3% of the country.
770	15484589468376298491.wav	Məbədlərin bir çoxunda, hər məbədin illik təqviminə görə dəyişən, noyabr ayının sonundan başlayıb may ayının ortalarına qədər davam edən illik festivallar keçirilir.	Most of the temples do have an Annual festival starting from November end to Mid of May, which varies according to each temple's annual calendar.
1035	15134986976003392758.wav	Quyruqlu ulduzlar güman ki, zülal yarada və həyatı dəstəkləyə bilən üzvi maddələrlə birlikdə suyun da Yerə çatdırılma mənbəyidir.	Comets may possibly have been a source of water delivery to the earth along with organic matter that can form proteins and support life.
292	15429542845399139725.wav	Zəlzələ, 10 martda vulkan zirvəsi kalderinin şimal-şərq hissəsində baş verib və faza dəyişikliyi ilə nəticələnib.	The significant earthquake activity resulting in the phase change had took place on March 10 on the northeast side of the volcano's summit caldera.
415	16900383067959867433.wav	Əsərləri dünya ədəbiyyatının inciləri hesab olunan Sofokl və Aristofan bu gün də məşhur dramaturqlar olaraq qalır.	Sophocles and Aristophanes are still popular playwrights and their plays are considered to be among the greatest works of world literature.
1050	17744638257590232371.wav	378 metr uzunluğa, 3,50 m genişliyində iki yol xəttinə malik körpü 83 metr yüksəkliyində iki qüllənin arasında yerləşir.	The two towers rise to a height of 83 meters, it's 378 meters long and it has two lanes of 3.50 m wide.
1273	9267052919830704193.wav	"Xinxua bildirdi ki, dövlət tədqiqatçıları çərşənbə günü təyyarənin uçuş qeydlərini yazan iki ""qara qutunu"" bərpa edə biliblər."	Xinhua reported that government investigators recovered two 'black box' flight recorders on Wednesday.
567	1833396618785457428.wav	Göz və ya görmə qabiliyyəti görmə sisteminin həssas orqanlarından, yaxud da gözlərdən asılıdır.	Vision, or the ability to see depends on visual system sensory organs or eyes.
544	2585432611544721352.wav	Qridley və ya Stark hasarın təxminən 100 fut (30 m) yaxınlığında dirək yerləşdirdi və nizami ordu dirəyi keçənə qədər atəş açmamalarını əmr etdi.	Gridley or Stark placed a stake about 100 feet (30 m) in front of the fence and ordered that no one fire until the regulars passed it.
1445	2159805263813648613.wav	İlkin əldə olunan xəbərlərə görə təyyarənin Ürümqidə yerə təcili eniş etməsi rədd edilib, bundan sonra Əfqanıstana geri göndərilib.	
975	713614033512831310.wav	"Bununla belə, Malayziyada ən azından kəndlərdə yaşayan əhali, müəyyən qərb ölkələrində də istifadə olunan və yalnız bu məqsədlə istifadə edilməli olan, şəhadət barmağını vücuda doğru bükərək edilən jestin mənasının ""keçin"" olduğunu bilir."	"However, in Malaysia, at least among the Malays in rural areas, it means ""come over,"" similar to the index finger bent toward the body, a gesture which is used in certain Western countries, and should be used only for that purpose."
191	13720718739186047241.wav	Sərnişinlər 90 (F) dərəcə temperaturda gözlədiyi üçün onlara su verildi.	Passengers were given water as they waited in 90(F)-degree heat.
1112	8401951979392255025.wav	Nəqliyyatın olmaması qorxusu, matçın komanda azarkeşləri olmadan, qapalı sahədə oynanma ehtimalını artırdı.	Fears of lack of transportation raised the possibility that the game would be forced to play behind closed doors without the team's supporters.
387	13934280698467278912.wav	Kral Seconq Coson krallığının dördüncü və ən sayılıb-seçilən kralı idi.	King Sejong was the fourth king of the Joseon Dynasty and is one of the most highly regarded.
1163	14654323155323891947.wav	Savannada insanın həzm sisteminə bənzər sistemə malik bir primatın aminturşulara olan ehtiyaclarını orada olan bitkilərdən qarşılaması çətindir.	Out on the savanna, it is hard for a primate with a digestive system like that of humans to satisfy its amino-acid requirements from available plant resources.
171	8869548091782661321.wav	"Qubernator, ""Bu gün məktəbli yaşında olan bəzi uşaqların xəstə ilə təmasda olduğunun aşkar edildiyini öyrəndik"", deyə əlavə etdi."	"The governor also stated, ""Today, we learned that some school aged children have been identified as having had contact with the patient."""
402	13477671687665215626.wav	Sualtılar suyun altında üzə və orada uzun müddət qala bilən gəmilərdir.	Submarines are ships designed to travel underwater, and remain there for an extended amount of time.
1286	1384431944322829489.wav	Yuxarıdakı tel adətən daha yumşaq səslər, aşağıdakı tel isə daha güclü və qətiyyətli səslər çıxarır.	An up-bow usually generates a softer sound, while a down-bow is stronger and more assertive.
354	10519735601833836863.wav	Su molekulları, suyun səthində şəffaf bir dəri yaradır və iynə kimi əşyaların bu suyun səthində üzməsinə imkan verir.	The water molecules make an invisible skin on the water’s surface that allows things like the needle to float on top of the water.
1264	13988341060758677763.wav	Luna Ekstrimin ilk Kraliçası idi. Mənim ilk menecerim idi. O, iki ayın olduğu gecədə öldü. Ölümü də onun kimi bənzərsiz oldu. O güclü bir qadın idi, deyə əlavə etdi Tommi Drimer.	
654	5886223828200213984.wav	Qrenlandiyanın yerli sakinləri özlərini Kanada və Kalaallek (cəmdə: Kalaallit) inuitləri, yaxud da Qrenlandiyada yaşayan Qrenlandiyalı adlandırırlar.	The native inhabitants of Greenland call themselves Inuit in Canada and Kalaalleq (plural Kalaallit), a Greenlander, in Greenland.
1109	6828303831688941698.wav	İlkin orta əsrlərdən sonra erkən orta əsrlər və ondan sonra da 1500 il davam edən son orta əsrlər gəlir.	The High Middle Ages were preceded by the Early Middle Ages and followed by the Late Middle Ages, which by convention ends around 1500.
