1.Reference_Azerbaijani_Text	2.Whisper_ASR_Prediction	3.Reference_English_Target	4.MT_English_Prediction
Alimlər bu qənaətə gəldilər ki, qaranlıq materiyanın digərinə təsiri adi materiyanın eyni formada göstərdiyi təsir kimidir.	 Alimlər büqənəətə gəldirlər ki, qaranlıq materiyanın digərlə təsiri Adi materiyanın eyni formada göstərdiyi təsiri kimidir?	alimlər bu qənaətə gəldilər ki qaranlıq materiyanın digərinə təsiri adi materiyanın eyni formada göstərdiyi təsir kimidir	Scientists have reasoned that dark matter has the same effect on other matter as ordinary matter does in the same way.
Yanğın 23:35-ə qədər yanğından mühafizə bölmələri tərəfindən söndürüldü.	 Yağın 23-35 ə qədər yağında mühavizə bölmələri tərəfindən söndürüldü.	yanğın 23:35-ə qədər yanğından mühafizə bölmələri tərəfindən söndürüldü	The oil was turned off by the tank units in about 23-35 oils.
Pələngin nəriltisi şirin gur səslə çıxardığı nəriltiyə bənzəmir, daha çox xırıltılı və cingiltili səslənən sözlər kimi eşidilir.	 Pələngin nərildisi şirinqlür səsləsi xardığı nərildəyə bənzəmir, daha çox xırıldırı və çingiltili səslənən sözlər kiməşlilir.	pələngin nəriltisi şirin gur səslə çıxardığı nəriltiyə bənzəmir daha çox xırıltılı və cingiltili səslənən sözlər kimi eşidilir	The tiger's roar is not the same as the roar's, but rather the roar and the tingling sound of the words.
İnternet həm kütləvi, həm də fərdlərarası kommunikasiya elementlərini özündə birləşdirir.	 İnternet həm kütləvi həm də fərdə agaslı kommunikasi eləmətlərini özündə bilinəşdirir.	i̇nternet həm kütləvi həm də fərdlərarası kommunikasiya elementlərini özündə birləşdirir	The Internet has introduced both mass and individual forms of communication.
Daha əvvəllər, iqtisadi baxımdan əlverişli və funksional olduğu üçün dünya miqyasında bazara çıxarılan ASUS Eee Kompüteri, 2007-ci ilin Taipei IT Ayının əsas mövzusu idi.	 Daha əvvələr, iktisadi baxamdan əlverişli və funksiyonal olduğu üçün, dünya mediyasında bazar-a çığarlan ASUS-E komputürü 2007-ci ilin Taipei IT aynın əsas məhsusu idi.	daha əvvəllər iqtisadi baxımdan əlverişli və funksional olduğu üçün dünya miqyasında bazara çıxarılan asus eee kompüteri 2007-ci ilin taipei it ayının əsas mövzusu idi	Earlier, the ASUS-E computer, which was marketed in the global media for its economic convenience and functionality, was the flagship product of the 2007 Taipei IT mirror.
"Perri, ""bu axşamkı partiya iclasının nəticələrini dəyərləndirmək və bu yarışda məni irəli aparan bir yol müəyyənləşdirmək üçün Texasa qayıdacam"",- dedi, lakin daha sonra o, rəqabətə davam edəcəyini və 21 yanvarda Cənubi Karolina ön seçmələrində yarışacağını bildirdi."	 Peri, bu akşamki parti izlasının nətçələrini dəhirləndirmək və bu yarışda məni irələrə param bir yol muəlləşdirmək üçün təxasa qayda cəmi dedir. Lakin daha sonra o, rəqabədə davam edəcəyini və bir girin bir yan barda canubi qaralini ön seçmələrində yarışacaqını bildirdirdir.	"perri bu axşamkı partiya iclasının nəticələrini dəyərləndirmək və bu yarışda məni irəli aparan bir yol müəyyənləşdirmək üçün texasa qayıdacam"",- dedi lakin daha sonra o rəqabətə davam edəcəyini və 21 yanvarda cənubi karolina ön seçmələrində yarışacağını bildirdi"	Perry says it's just a rule of thumb to brighten up the nodes of tonight's party draw and make me a cheap way forward in this race, but then she says she'll continue the race and run the right-hander in the front row at a bar next door.
Bu tapıntı həm də quş lələklərinin təkamülü haqqında təsəvvür yaradır.	 Bu tapıntı həm də quşlələklərinin təkamülü haqqınını təsəvvür yaratır.	bu tapıntı həm də quş lələklərinin təkamülü haqqında təsəvvür yaradır	This finding also illustrates the evolutionary truth of the birds.
Elektronlarından ayrılmış protonlar hidrogen ionları hesab olunur, çünki hidrogen atomları bir proton və bir elektrondan ibarətdir.	 Elektronlarından ayrılmış protonlar, hidraqeniyonları hesab olunur. Çünki hidraqen atomları bir proton və bir elektronla nibarətdir.	elektronlarından ayrılmış protonlar hidrogen ionları hesab olunur çünki hidrogen atomları bir proton və bir elektrondan ibarətdir	Protons that are separated from their electrons are considered hydrogen ions because hydrogen atoms are a proton and an electron.
Honkonq adası yerləşdiyi əraziyə də öz adını verib və bu ərazi turistlərin diqqətini cəlb edən əsas mərkəzdir.	 Hong Kong adası yerləşti, əraziya döz adını verib və bu arazi turistlərin diqqətini dəlbədən əsas mərkəzdir.	honkonq adası yerləşdiyi əraziyə də öz adını verib və bu ərazi turistlərin diqqətini cəlb edən əsas mərkəzdir	Hong Kong Island was settled, giving the area its name to the endurance, and the land has been a major tourist attraction ever since.
"O, bütün bu şayiələri ""siyasi boşboğazlıq və axmaqlıq"" adlandırdı."	 O, bütün bu şayələri siyasi boşboğazlıq və əxmaqlıq qadlandırdır.	o bütün bu şayiələri siyasi boşboğazlıq və axmaqlıq adlandırdı	He's the one who fuels all this political nonsense and stupidity.
Oktyabr ayında başlayıb geniş yayılan anti-rejim etirazçılarına Martelli komissiya ilə cavab verdi.	 Oktiyab rayına başlayıq, genişyələm anti rejim etrasılarının Mar-Teli komisiyası ilə cevab verirdi.	oktyabr ayında başlayıb geniş yayılan anti-rejim etirazçılarına martelli komissiya ilə cavab verdi	We started with the October train, which responded with the Mar-Teli commission of anti-expansionist regimes.
Kütlənin əksəriyyətinin avtomobilə sahib olması, yollarda qəza hallarının artması ilə yanaşı, həm də qəzada fiziki xəsarət alanları müalicə etmək üçün səhiyyə sahəsində yeni texnologiyaların ixtira edilməsinə səbəb olar.	 Küslənin əksəriyyətinin automobilə sahib olması yollarda qəzallarını atması ilə yanaşı, həm də qəzada fiziki xəsərət onları müəlləcə etmək üçün səhiyyə səyəsində yeni teknologiyaların ictirə edilməsi nəsəbab olar.	kütlənin əksəriyyətinin avtomobilə sahib olması yollarda qəza hallarının artması ilə yanaşı həm də qəzada fiziki xəsarət alanları müalicə etmək üçün səhiyyə sahəsində yeni texnologiyaların ixtira edilməsinə səbəb olar	Not only does the majority of the population have cars, but the physical injury caused by the accident is also a factor in the development of new technologies in the healthcare effort to make them fit.
Ayrılma və yenidən birləşmə hər nəsildən olan iki qrup arasında variasiyaları irəli-geri qarışdırır.	 Ayrılma və yeğindən birləşmə hər nəsildən olan iki qurup arasında variyasiyaları irəli geri qarışdırır.	ayrılma və yenidən birləşmə hər nəsildən olan iki qrup arasında variasiyaları irəli-geri qarışdırır	Separation and fusion of the two genera that are of each generation mix variations back and forth.
Eyni qayda kişilərə də tətbiq olunur, onlar dizlərini örtən şalvar geyinməlidirlər.	 Eyni qayda kişilərə də tədbiq olunur. Onlar dizlərini ördən şalvar qeyməlidirlər.	eyni qayda kişilərə də tətbiq olunur onlar dizlərini örtən şalvar geyinməlidirlər	The same rule applies to men: They must wear a sweater that covers their knees.
Şəhər eyni zamanda Afrikadakı Dağ Qorillasını müşahidə etməyin ən ucuz yollarından biri olan Nyiragongo vulkanik dağına dırmanmaq üçün əsas yer hesab olunur.	 Şəhər həyiniz zamanda Afrikadakı Dağ Qoraylasını müşahət etməyən ən ucuz yollarından biri olan Miragongo Vulkanik Dağına dırmamak üçün əsas yer həsabı olunur.	şəhər eyni zamanda afrikadakı dağ qorillasını müşahidə etməyin ən ucuz yollarından biri olan nyiragongo vulkanik dağına dırmanmaq üçün əsas yer hesab olunur	The city is considered the main place to avoid the Miragongo Volcanic Mountain, one of the cheapest routes in Africa to avoid mountain coral at the time.
İlahilik Yoqası Tibet meditasiyasının mərkəzində dayanır. Enerji kanallarının təmizlənməsi və çakraların aktivləşdirilməsi üçün çeşidli səmavi varlıqların təsvirləri göstərilir və aydınlanma şüuru oyanır.	 İla ilik yoqası Tibet Medtasyasın mərkəzində dayanır. Enerji kanalların dəmizlənməsi və çakralanıq difləşdirilməsi üçün çəşidli səmami vaalıqların təsvirləri göstərilir və aydınlanmaşığıru oyanır.	i̇lahilik yoqası tibet meditasiyasının mərkəzində dayanır. enerji kanallarının təmizlənməsi və çakraların aktivləşdirilməsi üçün çeşidli səmavi varlıqların təsvirləri göstərilir və aydınlanma şüuru oyanır	The great apex stands in the center of the Tibetan Medassian, where images of chaste celestial visions are shown and awakened to illuminate, to dilute the energy channels and deflate the chakra.
Oktyabr ayında başlayıb geniş yayılan anti-rejim etirazçılarına Martelli komissiya ilə cavab verdi.	 Oktiyab arayında başlaya və geniş yaylan antrejim etrasılığına Martelli Komisyen ilə cəbərdir.	oktyabr ayında başlayıb geniş yayılan anti-rejim etirazçılarına martelli komissiya ilə cavab verdi	He is a Martelli Commissioner, starting in the October range and leading a widespread enterprise circle.
Bu oyun Sprinqboks komandasının beş oyunluq məğlubiyyət dövrünü sonlandırdı.	 Bu uyun SpringBooks kamanadasının 5 uyunlulq məqlubiyyət dövrünü sonlandırdı.	bu oyun sprinqboks komandasının beş oyunluq məğlubiyyət dövrünü sonlandırdı	This arrangement ended the five-year tenure of the SpringBooks commander.
Əllərinizin nəm olması xarici qatlara təsir göstərəcək, bu isə əlinizdə qıdıqlanma hissi yarada və bir növ qabıq əmələ gətirə bilər.	 Elərinizin nəm olması xarici qatılara təsir göstərəcək. Bu isə elinizdən qıdıqlanma hissiyyədə və bir nüf qabıq əmələ getirə bilər.	əllərinizin nəm olması xarici qatlara təsir göstərəcək bu isə əlinizdə qıdıqlanma hissi yarada və bir növ qabıq əmələ gətirə bilər	The moisture in your hands will affect the outer layers, which can cause the hand to feel stiff and a thick skin.
Qubernatorluq, yaralananlardan 19 nəfərin polis işçisi olduğuna dair məlumat verdi.	 Gubernatorlog yarananlardan 19 nəfərin polis işçisi olduğuna dair məlumat verdi.	qubernatorluq yaralananlardan 19 nəfərin polis işçisi olduğuna dair məlumat verdi	The governor log reported that 19 of the victims were police officers.
Digər nominasiyalara ən yaxşı film, rejissor, kinematoqrafiya, kostyum dizaynı, film montajı, ən yaxşı film musiqisi, bədii rəhbər, səs montajı, səs miksi və ən yaxşı ssenari aiddir.	 Diqər naminasiyallara ən yaxşı film, rejisor, kinomatografiya, qosyum dizaynı, film montajı, ən yaxşı film müzikisi, bədiyirə, bər, səs montajı, səs miksivə ən yaxşı senarya aydır.	digər nominasiyalara ən yaxşı film rejissor kinematoqrafiya kostyum dizaynı film montajı ən yaxşı film musiqisi bədii rəhbər səs montajı səs miksi və ən yaxşı ssenari aiddir	For other reasons, the best film, director, cinematography, costume design, film editing, film music, sound editing, sound mixing, sound editing, and scripting are the best.
"Keçən həftə METI (İqtisadiyyat, Ticarət və Sənaye Nazirliyi), Apple-dan həddən artıq çox isinmə halı ilə əlaqəli əlavə 34 şikayət gəldiyini və şirkətin bunları ""qeyri-ciddi hallar"" olaraq dəyərləndirdiyini bildirib."	 Kətən həftə Metii iqtisadiyyət ticarət və sanayə nəzəlləyi, Apple-dan Heddan Artaçox isimlə halı ilə alaqəli əlavı 34 şikayət gəldiyini və şirkətin bunları qeyri ciddə hallar olaraq da əlin dinləyini bildirib.	keçən həftə meti i̇qtisadiyyat ticarət və sənaye nazirliyi apple-dan həddən artıq çox isinmə halı ilə əlaqəli əlavə 34 şikayət gəldiyini və şirkətin bunları qeyri-ciddi hallar olaraq dəyərləndirdiyini bildirib	On Thursday, Metii said that the economy had received 34 complaints related to trade and industrial theory, and an additional 34 complaints related to Apple's Heddan Artachow carpet, and the company had also heard them as unusual cases.
ABŞ Gimnastika Qurumu və ABŞ Olimpiya Komitəsinin hədəfləri eynidir. Onlar atletlərin təhlükəsiz, pozitiv və etibarlı bir mühitdə öz arzularının ardınca getməsi üçün idmanın gimnastika və digər növlərini mümkün qədər təhlükəsiz etməyə çalışırlar.	 ABUŞ GIMNASTIKA qurumu və ABUŞ ALIMPIA komitəsinin hədəfləri eynidir. Onlar adlətlərin tərlükəsiz, pozitiv və əhtibalı bir mühiddə özanslıları nazımıza getməsi üçün idmanın giminastika vədə gəlməvlərinə mümkün qədər tərlükəs etməyə çalışırlar.	abş gimnastika qurumu və abş olimpiya komitəsinin hədəfləri eynidir onlar atletlərin təhlükəsiz pozitiv və etibarlı bir mühitdə öz arzularının ardınca getməsi üçün idmanın gimnastika və digər növlərini mümkün qədər təhlükəsiz etməyə çalışırlar	The aims of the ABUCH GIMNASTIKA body and the ABUCH ALIMPIA committee are the same: they try to make the sport as glamorous as possible in terms of the promise of gymnastics so that the fairness can be seen in a sweaty, positive and mature context.
